country_code,country_name,year,population
UK,United Kingdom,2007,61073279.0
UK,United Kingdom,2008,61571647.0
UK,United Kingdom,2009,62042343.0
UK,United Kingdom,2010,62510197.0
UK,United Kingdom,2011,63022532.0
UK,United Kingdom,2012,63495088.0
UK,United Kingdom,2013,63905342.0
UK,United Kingdom,2014,64351203.0
UK,United Kingdom,2015,64853393.0
UK,United Kingdom,2016,65379044.0
UK,United Kingdom,2017,65844142.0
UK,United Kingdom,2018,66273576.0
UK,United Kingdom,2019,66647112.0
UK,United Kingdom,2020,67025542.0
XK,XK,2003,1985000.0
XK,XK,2004,2016000.0
XK,XK,2005,2041000.0
XK,XK,2006,2100000.0
XK,XK,2007,2126708.0
XK,XK,2008,2153139.0
XK,XK,2009,2180686.0
XK,XK,2010,2208107.0
XK,XK,2011,1794180.0
XK,XK,2016,1771604.0
XK,XK,2017,1783531.0
XK,XK,2018,1798506.0
XK,XK,2019,1795666.0
XK,XK,2020,1782115.0
XK,XK,2021,1798186.0
XK,XK,2022,1773971.0
