country_code,year,gdp_meur,population,country_name,gdp_per_capita_eur,gdp_per_capita_usd,us_gdp_pc,ppp_rate
NO,2017,368640.5,5258317.0,Norway,70106.17655801277,75714.6706826538,,2.2671
NO,2018,385198.6,5295619.0,Norway,72739.10755286587,78558.23615709515,,2.2916
NO,2019,378978.5,5328212.0,Norway,71126.76822919208,76816.90968752746,,2.1766
NO,2020,335661.0,5367580.0,Norway,62534.885367335,67537.6761967218,,1.9916
NO,2021,440848.6,5391369.0,Norway,81769.32426624851,88310.8702075484,,2.3163
NO,2022,587476.0,5425270.0,Norway,108285.11760704998,116947.92701561398,,2.752
NO,2023,464330.3,5488984.0,Norway,84593.12324466604,91360.57310423933,,1.9788
NO,2024,462846.4,5550203.0,Norway,83392.69752836067,90064.11333062954,,1.826
NO,2025,470358.7,5594340.0,Norway,84077.60343490027,90803.8117096923,,1.937
PL,1995,109251.2,38580597.0,Poland,2831.765407881065,3058.3066405115505,,0.2097
PL,1996,126689.1,38609399.0,Poland,3281.3020477215923,3543.80621153932,,0.2318
PL,1997,141122.1,38639341.0,Poland,3652.2905501933897,3944.473794208861,,0.2442
PL,1998,155540.9,38659979.0,Poland,4023.3053411643086,4345.169768457454,,0.257
PL,1999,160193.7,38666983.0,Poland,4142.906623979429,4474.339153897784,,0.2546
PL,2000,187532.8,38263303.0,Poland,4901.113738142261,5293.202837193643,,0.2963
PL,2001,213857.2,38253955.0,Poland,5590.4598622547655,6037.696651235147,,0.3269
PL,2002,211220.0,38242197.0,Poland,5523.218239788891,5965.075698972003,,0.3086
PL,2003,193199.6,38218531.0,Poland,5055.128884990373,5459.539195789604,,0.2766
PL,2004,207064.4,38190608.0,Poland,5421.867072658283,5855.616438470946,,0.2817
PL,2005,246903.6,38173835.0,Poland,6467.875182045504,6985.305196609144,,0.3143
PL,2006,275514.0,38157055.0,Poland,7220.525797916008,7798.167861749289,,0.3358
PL,2007,314356.3,38125479.0,Poland,8245.30755403755,8904.932158360554,,0.3576
PL,2008,367420.9,38115641.0,Poland,9639.635864972073,10410.80673416984,,0.422
PL,2009,317876.9,38135876.0,Poland,8335.376903365219,9002.207055634437,,0.3911
PL,2010,360890.7,38022869.0,Poland,9491.411602843542,10250.724531071026,,0.4213
PL,2011,379540.6,38062718.0,Poland,9971.452905701584,10769.169138157711,,0.4214
PL,2012,387660.3,38063792.0,Poland,10184.489763920526,10999.248945034169,,0.4137
PL,2013,390177.0,38062535.0,Poland,10250.946238867169,11071.021937976544,,0.3639
PL,2014,408714.7,38017856.0,Poland,10750.598350417236,11610.646218450616,,0.3817
PL,2015,432485.8,38005614.0,Poland,11379.524088204442,12289.886015260798,,0.3812
PL,2016,427658.6,37967209.0,Poland,11263.893535076544,12165.005017882668,,0.3792
PL,2017,469071.2,37972964.0,Poland,12352.767616454697,13340.989025771074,,0.3995
PL,2018,503951.0,37976687.0,Poland,13270.009571925008,14331.610337679009,,0.4181
PL,2019,538423.5,37972812.0,Poland,14179.184306919382,15313.519051472933,,0.4339
PL,2020,531827.4,37958138.0,Poland,14010.892736624752,15131.764155554732,,0.4462
PL,2021,583001.4,37073357.0,Poland,15725.616647016886,16983.665978778237,,0.4455
PL,2022,661712.3,36889761.0,Poland,17937.55996413205,19372.564761262616,,0.4559
PL,2023,751931.7,36753736.0,Poland,20458.646707371463,22095.33844396118,,0.4786
PL,2024,852229.8,36620970.0,Poland,23271.633711504637,25133.364408425008,,0.5096
PL,2025,922865.5,36497495.0,Poland,25285.721663911456,27308.579397024376,,0.5825
PT,1995,91015.8,10008659.0,Portugal,9093.705760182258,9821.20222099684,,0.6734
PT,1996,96626.8,10043693.0,Portugal,9620.644517907906,10390.296079340538,,0.6797
PT,1997,103306.6,10084196.0,Portugal,10244.406197578865,11063.958693385175,,0.6849
PT,1998,110683.7,10133758.0,Portugal,10922.2758230461,11796.057888889789,,0.6977
PT,1999,119603.3,10186634.0,Portugal,11741.199300966346,12680.495245043654,,0.7216
PT,2000,128414.4,10249022.0,Portugal,12529.429637286368,13531.784008269278,,0.7574
PT,2001,135775.0,10330774.0,Portugal,13142.771296710198,14194.193000447014,,0.7685
PT,2002,142554.3,10394669.0,Portugal,13714.174063647433,14811.307988739229,,0.7662
PT,2003,146067.9,10444592.0,Portugal,13985.026892386031,15103.829043776916,,0.7653
PT,2004,152248.4,10473050.0,Portugal,14537.15966218055,15700.132435154994,,0.7553
PT,2005,158552.7,10494672.0,Portugal,15107.92333481218,16316.557201597156,,0.7342
PT,2006,166260.5,10511988.0,Portugal,15816.275665459283,17081.577718696026,,0.7356
PT,2007,175483.4,10532588.0,Portugal,16660.995379293294,17993.87500963676,,0.7226
PT,2008,179102.8,10553339.0,Portugal,16971.19745703232,18328.893253594906,,0.743
PT,2009,175416.4,10563014.0,Portugal,16606.66169712546,17935.1946328955,,0.7792
PT,2010,179860.4,10573479.0,Portugal,17010.522269917026,18371.36405151039,,0.7551
PT,2011,176318.0,10572721.0,Portugal,16676.69089158789,18010.82616291492,,0.7048
PT,2012,168538.8,10558950.0,Portugal,15961.700737289219,17238.636796272356,,0.6483
PT,2013,170675.6,10503889.0,Portugal,16248.800801303212,17548.70486540747,,0.5768
PT,2014,173186.7,10444092.0,Portugal,16582.26488238518,17908.846072975997,,0.5888
PT,2015,179392.7,10395121.0,Portugal,17257.39411787511,18637.98564730512,,0.5781
PT,2016,186380.7,10368554.0,Portugal,17975.573064479388,19413.61890963774,,0.6051
PT,2017,195509.1,10344478.0,Portugal,18899.851688988078,20411.839824107126,,0.6112
PT,2018,204997.6,10335770.0,Portugal,19833.80048124136,21420.50451974067,,0.6249
PT,2019,214489.9,10333496.0,Portugal,20756.760345191986,22417.301172807347,,0.6352
PT,2020,201032.7,10375395.0,Portugal,19375.90809795675,20925.980745793295,,0.6171
PT,2021,216493.7,10394297.0,Portugal,20828.12334494579,22494.373212541454,,0.59
PT,2022,243957.1,10421117.0,Portugal,23409.880150083718,25282.670562090418,,0.5949
PT,2023,270352.6,10516621.0,Portugal,25707.17343526975,27763.74731009133,,0.6013
PT,2024,289784.3,10639726.0,Portugal,27236.067921297974,29414.953355001813,,0.5964
PT,2025,306741.7,10749635.0,Portugal,28535.08049343071,30817.886932905167,,0.6574
RO,1995,28589.8,22712394.0,Romania,1258.7752748565388,1359.477296845062,,0.0932
RO,1996,29035.4,22656145.0,Romania,1281.5684221653771,1384.0938959386074,,0.0905
RO,1997,31450.5,22581862.0,Romania,1392.7328047616268,1504.151429142557,,0.0931
RO,1998,37063.3,22526093.0,Romania,1645.3496840308703,1776.9776587533402,,0.1051
RO,1999,33726.8,22488595.0,Romania,1499.7290848983675,1619.707411690237,,0.0922
RO,2000,40594.9,22455485.0,Romania,1807.7943985623112,1952.4179504472963,,0.1093
RO,2001,45143.6,22430457.0,Romania,2012.6027748788176,2173.610996869123,,0.1177
RO,2002,48695.7,21833483.0,Romania,2230.3221158071756,2408.74788507175,,0.1246
RO,2003,51108.5,21627509.0,Romania,2363.124666830563,2552.1746401770083,,0.1293
RO,2004,60402.0,21521142.0,Romania,2806.6354471338,3031.166282904504,,0.1458
RO,2005,79223.9,21382354.0,Romania,3705.106556555934,4001.515081080409,,0.1801
RO,2006,97215.6,21257016.0,Romania,4573.341808652729,4939.2091533449475,,0.2127
RO,2007,127632.0,21130503.0,Romania,6040.178030783271,6523.392273245933,,0.262
RO,2008,146589.7,20635460.0,Romania,7103.77670282126,7672.078839046962,,0.311
RO,2009,125219.8,20440290.0,Romania,6126.126390574694,6616.21650182067,,0.2874
RO,2010,128305.3,20294683.0,Romania,6322.114023658315,6827.883145550981,,0.2807
RO,2011,138528.2,20199059.0,Romania,6858.151164368597,7406.803257518085,,0.2899
RO,2012,139307.7,20095996.0,Romania,6932.112247633807,7486.681227444512,,0.2816
RO,2013,142936.0,20020074.0,Romania,7139.633949404983,7710.804665357382,,0.2535
RO,2014,150528.8,19947311.0,Romania,7546.320403787759,8150.02603609078,,0.268
RO,2015,160289.0,19870647.0,Romania,8066.622088349715,8711.951855417694,,0.2702
RO,2016,167497.1,19760585.0,Romania,8476.32294286834,9154.428778297808,,0.2853
RO,2017,186399.2,19643949.0,Romania,9488.886374119582,10247.997284049148,,0.3068
RO,2018,204780.7,19533481.0,Romania,10483.574330658217,11322.260277110876,,0.3303
RO,2019,223341.4,19414458.0,Romania,11503.869950940685,12424.179547015941,,0.352
RO,2020,219839.8,19328838.0,Romania,11373.668712004312,12283.562208964657,,0.3622
RO,2021,240986.6,19201662.0,Romania,12550.299031406761,13554.322953919303,,0.3555
RO,2022,280777.4,19043098.0,Romania,14744.313136444502,15923.858187360063,,0.3747
RO,2023,321577.9,19055228.0,Romania,16876.09825503006,18226.18611543247,,0.3948
RO,2024,353633.1,19067576.0,Romania,18546.306043306187,20030.010526770682,,0.4061
RO,2025,380058.1,19043151.0,Romania,19957.731785039145,21554.350327842276,,0.4598
RS,1999,20747.9,7552850.0,RS,2747.0292670978506,2966.791608465679,,0.1688
RS,2000,30369.9,7527952.0,RS,4034.284490655626,4357.027249908077,,0.2439
RS,2001,15303.4,7504739.0,RS,2039.1648530348623,2202.2980412776515,,0.1192
RS,2002,19024.9,7502126.0,RS,2535.934480439278,2738.8092388744203,,0.1417
RS,2003,20864.2,7490918.0,RS,2785.2661049019625,3008.08739329412,,0.1524
RS,2004,21560.1,7470263.0,RS,2886.1232864224457,3117.0131493362414,,0.15
RS,2005,22777.2,7456050.0,RS,3054.8614883215646,3299.25040738729,,0.1485
RS,2006,26582.1,7425487.0,RS,3579.8460087533654,3866.2336894536347,,0.1665
RS,2007,32813.0,7397651.0,RS,4435.597191595008,4790.444966922609,,0.1924
RS,2008,37099.0,7365507.0,RS,5036.856254430279,5439.804754784701,,0.2205
RS,2009,33776.0,7334937.0,RS,4604.81119333404,4973.196088800763,,0.2161
RS,2010,32841.2,7306677.0,RS,4494.683424489682,4854.258098448857,,0.1995
RS,2011,36865.2,7251549.0,RS,5083.7689988718275,5490.470518781574,,0.2149
RS,2012,35074.4,7216649.0,RS,4860.2058933446815,5249.0223648122565,,0.1974
RS,2013,37978.2,7181505.0,RS,5288.334409013152,5711.401161734205,,0.1877
RS,2014,37014.0,7146759.0,RS,5179.13084798298,5593.461315821619,,0.1839
RS,2015,37219.6,7114393.0,RS,5231.591788645918,5650.119131737592,,0.1753
RS,2016,38164.7,7076372.0,RS,5393.258014134927,5824.718655265722,,0.1815
RS,2017,40828.4,7040272.0,RS,5799.264573868737,6263.205739778236,,0.1875
RS,2018,44710.6,7001444.0,RS,6385.911249165172,6896.7841490983865,,0.2012
RS,2019,48104.5,6963764.0,RS,6907.830305564635,7460.456730009806,,0.2114
RS,2020,49024.2,6926705.0,RS,7077.56429644398,7643.769440159499,,0.2254
RS,2021,55931.3,6871547.0,RS,8139.549944139217,8790.713939670355,,0.2306
RS,2022,63512.8,6797105.0,RS,9344.095758414796,10091.62341908798,,0.2375
RS,2023,75205.2,6641197.0,RS,11324.042939849549,12229.966375037513,,0.2649
RS,2024,83257.9,6605168.0,RS,12604.963265128154,13613.360326338407,,0.276
RS,2025,88672.8,6567783.0,RS,13501.176881148478,14581.271031640357,,0.311
SE,1993,181450.2,8692013.0,Sweden,20875.509505105434,22545.55026551387,,1.0758
SE,1994,192581.3,8745109.0,Sweden,22021.60087427155,23783.328944213274,,1.073
SE,1995,204133.2,8816381.0,Sweden,23153.85417213707,25006.16250590804,,1.7145
SE,1996,229933.4,8837496.0,Sweden,26017.93539708533,28099.37022885216,,1.8382
SE,1997,236737.0,8844499.0,Sweden,26766.581125737026,28907.90761579599,,1.7894
SE,1998,241537.8,8847625.0,Sweden,27299.73297918933,29483.71161752448,,1.744
SE,1999,257340.7,8854322.0,Sweden,29063.851529230582,31388.959651569032,,1.7863
SE,2000,285224.2,8861426.0,Sweden,32187.167166999985,34762.140540359986,,1.9457
SE,2001,270638.2,8882792.0,Sweden,30467.695292200922,32905.110915576995,,1.7816
SE,2002,284182.8,8909128.0,Sweden,31897.93658818237,34449.771515236964,,1.782
SE,2003,296070.9,8940788.0,Sweden,33114.631506753096,35763.80202729334,,1.8122
SE,2004,309720.9,8975670.0,Sweden,34506.71649024529,37267.25380946492,,1.7928
SE,2005,315348.4,9011392.0,Sweden,34994.41595704637,37793.96923361008,,1.7007
SE,2006,336866.7,9047752.0,Sweden,37232.08814742049,40210.65519921413,,1.7317
SE,2007,358064.8,9113257.0,Sweden,39290.54124118304,42433.78454047769,,1.704
SE,2008,352761.6,9182927.0,Sweden,38414.94111844731,41488.13640792309,,1.6818
SE,2009,313033.6,9256347.0,Sweden,33818.265456124325,36523.72669261428,,1.5868
SE,2010,372381.5,9340682.0,Sweden,39866.628582366895,43055.95886895625,,1.7698
SE,2011,410287.8,9415570.0,Sweden,43575.460646567335,47061.49749829272,,1.8417
SE,2012,427901.2,9482855.0,Sweden,45123.667924902365,48733.561358894556,,1.8329
SE,2013,439805.4,9555893.0,Sweden,46024.52120382679,49706.48290013294,,1.6339
SE,2014,435639.5,9644864.0,Sweden,45168.029326281845,48781.471672384396,,1.6038
SE,2015,452337.2,9747355.0,Sweden,46406.14812941562,50118.63997976887,,1.5545
SE,2016,463918.8,9851017.0,Sweden,47093.492986561694,50860.97242548663,,1.5852
SE,2017,474838.2,9995153.0,Sweden,47506.846568531764,51307.39429401431,,1.5362
SE,2018,465753.3,10120242.0,Sweden,46021.9528347247,49703.70906150268,,1.4499
SE,2019,474202.9,10230185.0,Sweden,46353.30641625738,50061.57092955797,,1.4185
SE,2020,478106.9,10327589.0,Sweden,46294.14474181728,49997.67632116267,,1.4744
SE,2021,533953.6,10379295.0,Sweden,51444.1106067416,55559.63945528093,,1.4572
SE,2022,547190.4,10452326.0,Sweden,52351.065207878135,56539.15042450839,,1.3305
SE,2023,535176.8,10521556.0,Sweden,50864.79604347495,54933.979726952944,,1.1898
SE,2024,563572.2,10551707.0,Sweden,53410.52400336742,57683.36592363682,,1.1695
SE,2025,601240.9,10587710.0,Sweden,56786.68002807028,61329.61443031591,,1.3083
SI,1995,16352.0,1989477.0,Slovenia,8219.245560516658,8876.785205357992,,0.6086
SI,1996,16917.3,1990266.0,Slovenia,8500.01959537067,9180.021163000323,,0.6005
SI,1997,18288.8,1986989.0,Slovenia,9204.278433348147,9940.620708015998,,0.6153
SI,1998,19706.3,1984923.0,Slovenia,9927.992168965748,10722.231542483009,,0.6342
SI,1999,21132.4,1978334.0,Slovenia,10681.917209126466,11536.470585856585,,0.6565
SI,2000,21726.2,1987755.0,Slovenia,10930.019041582087,11804.420564908654,,0.6607
SI,2001,23018.1,1990094.0,Slovenia,11566.338072472958,12491.645118270795,,0.6764
SI,2002,24679.7,1994026.0,Slovenia,12376.819560025797,13366.96512482786,,0.6914
SI,2003,26004.7,1995033.0,Slovenia,13034.72173141998,14077.49946993358,,0.7133
SI,2004,27484.3,1996433.0,Slovenia,13766.702914648275,14868.039147820138,,0.7153
SI,2005,28914.4,1997590.0,Slovenia,14474.641943541968,15632.613299025326,,0.7035
SI,2006,31300.2,2003358.0,Slovenia,15623.867526423135,16873.776928536987,,0.7267
SI,2007,34936.9,2010377.0,Slovenia,17378.282779797024,18768.545402180785,,0.7537
SI,2008,37742.1,2010269.0,Slovenia,18774.65155160827,20276.623675736933,,0.822
SI,2009,35830.3,2032362.0,Slovenia,17629.88089720237,19040.27136897856,,0.8272
SI,2010,36050.8,2046976.0,Slovenia,17611.73555527764,19020.674399699852,,0.7818
SI,2011,36782.2,2050189.0,Slovenia,17940.882523513686,19376.153125394783,,0.7583
SI,2012,35933.6,2055496.0,Slovenia,17481.7173081339,18880.254692784612,,0.7101
SI,2013,36041.3,2058821.0,Slovenia,17505.79579283483,18906.259456261618,,0.6215
SI,2014,37270.9,2061085.0,Slovenia,18083.145527719622,19529.797169937192,,0.6421
SI,2015,38493.9,2062874.0,Slovenia,18660.325351911943,20153.1513800649,,0.6251
SI,2016,40013.2,2064188.0,Slovenia,19384.474669942854,20935.232643538286,,0.6525
SI,2017,42625.5,2065895.0,Slovenia,20632.946011292926,22283.581692196363,,0.6672
SI,2018,45462.4,2066880.0,Slovenia,21995.66496361666,23755.318160705992,,0.693
SI,2019,48156.5,2080908.0,Slovenia,23142.06106180571,24993.42594675017,,0.7082
SI,2020,46738.7,2095861.0,Slovenia,22300.476987739166,24084.515146758302,,0.7102
SI,2021,52032.4,2108977.0,Slovenia,24671.866976263846,26645.616334364953,,0.6989
SI,2022,56881.6,2107180.0,Slovenia,26994.1817974734,29153.716341271273,,0.686
SI,2023,64050.0,2116972.0,Slovenia,30255.478107410017,32675.91635600282,,0.7077
SI,2024,67418.1,2123949.0,Slovenia,31741.863858312987,34281.212966978026,,0.695
SI,2025,70486.2,2130850.0,Slovenia,33078.912171199285,35725.22514489523,,0.7621
SK,1995,15524.4,5356207.0,Slovakia,2898.3943301668514,3130.2658765802,,0.2146
SK,1996,17219.8,5367790.0,Slovakia,3207.986899636536,3464.625851607459,,0.2266
SK,1997,19427.8,5378932.0,Slovakia,3611.8322373288975,3900.7788163152095,,0.2415
SK,1998,20415.6,5387650.0,Slovakia,3789.3330116098855,4092.4796525386764,,0.2421
SK,1999,19537.0,5393382.0,Slovakia,3622.402418371256,3912.1946118409564,,0.2226
SK,2000,22368.6,5398657.0,Slovakia,4143.363803256995,4474.832907517555,,0.2505
SK,2001,23869.3,5378783.0,Slovakia,4437.676701216614,4792.690837313943,,0.2595
SK,2002,26300.3,5378951.0,Slovakia,4889.484957197044,5280.643753772808,,0.2732
SK,2003,29924.1,5374873.0,Slovakia,5567.405964754888,6012.79844193528,,0.3047
SK,2004,34623.4,5371875.0,Slovakia,6445.3100639906925,6960.9348691099485,,0.3349
SK,2005,39239.7,5372685.0,Slovakia,7303.554926447391,7887.839320563183,,0.355
SK,2006,45592.0,5372928.0,Slovakia,8485.503621116828,9164.343910806176,,0.3947
SK,2007,56354.7,5373180.0,Slovakia,10488.146684086518,11327.19841881344,,0.4549
SK,2008,66065.4,5376064.0,Slovakia,12288.804597564313,13271.90896536946,,0.538
SK,2009,64055.1,5382401.0,Slovakia,11900.84127882705,12852.908581133215,,0.5584
SK,2010,68726.7,5390410.0,Slovakia,12749.809383701797,13769.794134397942,,0.566
SK,2011,71629.5,5392446.0,Slovakia,13283.304088719664,14345.968415817239,,0.5614
SK,2012,73727.6,5404322.0,Slovakia,13642.340334273198,14733.727561015055,,0.5541
SK,2013,74642.7,5410836.0,Slovakia,13795.040174937847,14898.643388932876,,0.4897
SK,2014,76562.3,5415949.0,Slovakia,14136.451432611348,15267.367547220256,,0.502
SK,2015,80376.3,5421349.0,Slovakia,14825.885586779232,16011.95643372157,,0.4966
SK,2016,81621.6,5426252.0,Slovakia,15041.98478065523,16245.34356310765,,0.5063
SK,2017,84960.4,5435343.0,Slovakia,15631.101845826473,16881.58999349259,,0.5055
SK,2018,90275.9,5443120.0,Slovakia,16585.32238863005,17912.148179720458,,0.5225
SK,2019,94547.5,5450421.0,Slovakia,17346.825135159284,18734.57114597203,,0.5308
SK,2020,94320.6,5457873.0,Slovakia,17281.567379819942,18664.092770205538,,0.5504
SK,2021,101891.6,5459781.0,Slovakia,18662.213740807554,20155.19084007216,,0.5286
SK,2022,109959.8,5434712.0,Slovakia,20232.866065395923,21851.4953506276,,0.5142
SK,2023,123538.7,5428792.0,Slovakia,22756.20432685577,24576.700673004234,,0.5323
SK,2024,130207.5,5424687.0,Slovakia,24002.76734860463,25922.988736493,,0.5256
SK,2025,136754.3,5419451.0,Slovakia,25233.976651878573,27252.69478402886,,0.5814
TR,1995,179629.4,61203584.0,TR,2934.9490382785425,3169.744961340826,,0.2173
TR,1996,197491.5,62337617.0,TR,3168.0951166291775,3421.5427259595117,,0.2238
TR,1997,233205.2,63484661.0,TR,3673.4101801378447,3967.2829945488725,,0.2456
TR,1998,245042.7,64641675.0,TR,3790.7851243025493,4094.0479342467534,,0.2422
TR,1999,240363.8,65786563.0,TR,3653.691408076753,3945.9867207228936,,0.2246
TR,2000,298848.2,66889425.0,TR,4467.794423408483,4825.217977281162,,0.2701
TR,2001,224789.4,64729501.0,TR,3472.7503924369817,3750.5704238319404,,0.2031
TR,2002,252071.2,65603160.0,TR,3842.363691017323,4149.752786298709,,0.2147
TR,2003,279289.9,66401851.0,TR,4206.055942627262,4542.5404180374435,,0.2302
TR,2004,329015.6,67187251.0,TR,4896.994520582483,5288.754082229082,,0.2544
TR,2005,407228.2,68010221.0,TR,5987.749988343664,6466.769987411158,,0.291
TR,2006,441934.6,68860539.0,TR,6417.820807356736,6931.246471945275,,0.2985
TR,2007,499751.2,69729967.0,TR,7166.950186567563,7740.306201492968,,0.3108
TR,2008,529385.7,70586256.0,TR,7499.841045542916,8099.82832918635,,0.3283
TR,2009,468545.3,71517100.0,TR,6551.514253234541,7075.635393493305,,0.3074
TR,2010,589054.8,72561312.0,TR,8118.028516353177,8767.470797661432,,0.3604
TR,2011,604835.5,73722988.0,TR,8204.164215373365,8860.497352603234,,0.3467
TR,2012,687291.7,74724269.0,TR,9197.703894567372,9933.520206132762,,0.3736
TR,2013,723009.3,75627384.0,TR,9560.152179797731,10324.96435418155,,0.3394
TR,2014,709567.6,76667864.0,TR,9255.085024933001,9995.491826927642,,0.3286
TR,2015,778072.8,77695904.0,TR,10014.334861204523,10815.481650100886,,0.3355
TR,2016,786644.3,78741053.0,TR,9990.268989671753,10789.490508845494,,0.3363
TR,2017,764822.9,79814871.0,TR,9582.46114311204,10349.058034561003,,0.3099
TR,2018,666902.5,80810525.0,TR,8252.668820057783,8912.882325662405,,0.26
TR,2019,692385.8,82003882.0,TR,8443.329548715754,9118.795912613015,,0.2584
TR,2020,638349.1,83154997.0,TR,7676.617437674852,8290.746832688841,,0.2445
TR,2021,707145.8,83614362.0,TR,8457.228914812506,9133.807227997506,,0.2396
TR,2022,880351.2,84680273.0,TR,10396.178103960528,11227.87235227737,,0.2642
TR,2023,1051699.7,85279553.0,TR,12332.378196213107,13318.968451910156,,0.2885
TR,2024,1253386.7,85372377.0,TR,14681.408015616105,15855.920656865395,,0.3215
TR,2025,1406211.3,85664944.0,TR,16415.247992224216,17728.467831602156,,0.3782
UA,2000,35062.3,49114950.0,UA,713.8824329455696,770.9930275812152,,0.0432
UA,2001,43915.2,48663609.0,UA,902.4238214637965,974.6177271809003,,0.0528
UA,2002,46469.2,48240902.0,UA,963.273862499503,1040.3357714994634,,0.0538
UA,2003,45961.9,47823108.0,UA,961.0814085943557,1037.9679212819042,,0.0526
UA,2004,54027.9,47442079.0,UA,1138.8181365323387,1229.9235874549258,,0.0592
UA,2005,71835.2,47100462.0,UA,1525.1485218977257,1647.160403649544,,0.0741
UA,2006,89091.3,46749170.0,UA,1905.7300910369104,2058.1884983198634,,0.0886
UA,2007,108496.5,46465691.0,UA,2334.98087868746,2521.779348982457,,0.1013
UA,2008,128508.2,46192309.0,UA,2782.025899592939,3004.587971560374,,0.1218
UA,2009,86946.6,45963359.0,UA,1891.6502599385742,2042.9822807336602,,0.0888
UA,2010,102270.9,45782592.0,UA,2233.8381365563573,2412.545187480866,,0.0992
UA,2011,117384.2,45598179.0,UA,2574.317715626319,2780.2631328764246,,0.1088
UA,2012,136750.4,45453282.0,UA,3008.5924268350964,3249.2798209819043,,0.1222
UA,2013,138021.4,45372692.0,UA,3041.948668154845,3285.304561607233,,0.108
UA,2014,101185.1,45245894.0,UA,2236.337732657023,2415.244751269585,,0.0794
UA,2015,82203.6,42759661.0,UA,1922.4567753238268,2076.253317349733,,0.0644
UA,2016,84254.1,42590879.0,UA,1978.2193271944445,2136.4768733700002,,0.0666
UA,2017,99198.6,42414905.0,UA,2338.767468652824,2525.86886614505,,0.0756
UA,2018,110834.0,42216766.0,UA,2625.3550544350082,2835.383458789809,,0.0827
UA,2019,137528.0,41983564.0,UA,3275.7581038141498,3537.818752119282,,0.1002
UA,2020,136595.3,41732779.0,UA,3273.0937951675824,3534.941298780989,,0.1042
UA,2021,168960.3,41418717.0,UA,4079.322399097973,4405.668191025811,,0.1156
UA,2022,154006.3,40997698.0,UA,3756.4621311177034,4056.97910160712,,0.0955
UK,1975,195121.7,56230680.0,United Kingdom,3470.022059132132,3747.623823862703,,0.6881
UK,1976,208259.6,56220920.0,United Kingdom,3704.3079337726954,4000.652568474511,,0.6342
UK,1977,230711.3,56203016.0,United Kingdom,4104.962979210938,4433.360017547813,,0.6274
UK,1978,263835.5,56183968.0,United Kingdom,4695.921441504452,5071.595156824808,,0.6862
UK,1979,320738.0,56209039.0,United Kingdom,5706.164092220114,6162.657219597723,,0.7503
UK,1980,406183.9,56284863.0,United Kingdom,7216.574374534766,7793.900324497548,,0.8125
UK,1981,486494.5,56343569.0,United Kingdom,8634.428181146992,9325.182435638751,,0.7991
UK,1982,526030.9,56324088.0,United Kingdom,9339.359387408102,10086.50813840075,,0.7757
UK,1983,550247.9,56303194.0,United Kingdom,9772.942899118654,10554.778331048146,,0.7642
UK,1984,587416.8,56362502.0,United Kingdom,10422.120721326388,11255.8903790325,,0.7227
UK,1985,647307.2,56481641.0,United Kingdom,11460.48855060709,12377.327634655658,,0.7269
UK,1986,611000.1,56618895.0,United Kingdom,10791.452217497357,11654.768394897146,,0.7164
UK,1987,647153.6,56743897.0,United Kingdom,11404.814160014424,12317.19929281558,,0.7272
UK,1988,770090.2,56860203.0,United Kingdom,13543.571063226771,14627.056748284913,,0.7712
UK,1989,841396.1,56996450.0,United Kingdom,14762.254491288493,15943.234850591574,,0.7561
UK,1990,862468.3,57156972.0,United Kingdom,15089.468000509194,16296.625440549931,,0.7584
UK,1991,924332.0,57338199.0,United Kingdom,16120.701663475687,17410.357796553744,,0.8366
UK,1992,911231.6,57511594.0,United Kingdom,15844.311322687387,17111.85622850238,,0.829
UK,1993,907362.9,57649210.0,United Kingdom,15739.381337576006,16998.53184458209,,0.8111
UK,1994,960427.9,57788017.0,United Kingdom,16619.845252693132,17949.432872908583,,0.8098
UK,1995,1025809.9,57943472.0,United Kingdom,17703.63191215052,19119.92246512256,,1.3109
UK,1996,1114850.1,58094587.0,United Kingdom,19190.257777372615,20725.478399562428,,1.3558
UK,1997,1374765.3,58239312.0,United Kingdom,23605.452275947217,25493.888458022997,,1.5781
UK,1998,1474279.7,58394596.0,United Kingdom,25246.851609350975,27266.599738099056,,1.6128
UK,1999,1578395.1,58579685.0,United Kingdom,26944.41084823177,29099.963716090315,,1.656
UK,2000,1798090.2,58785246.0,United Kingdom,30587.440256692982,33034.43547722842,,1.849
UK,2001,1830567.5,58999781.0,United Kingdom,31026.682963450323,33508.81760052635,,1.8143
UK,2002,1888699.6,59239564.0,United Kingdom,31882.402105457764,34432.99427389439,,1.7812
UK,2003,1815326.8,59501394.0,United Kingdom,30508.979335845477,32949.697682713115,,1.6696
UK,2004,1941265.1,59793759.0,United Kingdom,32466.01539133875,35063.29662264585,,1.6868
UK,2005,2037200.9,60182050.0,United Kingdom,33850.63985025435,36558.6910382747,,1.6451
UK,2006,2157333.5,60620361.0,United Kingdom,35587.605623133786,38434.61407298449,,1.6552
UK,2007,2259235.2,61073279.0,United Kingdom,36992.20407013025,39951.58039574067,,1.6043
UK,2008,1995854.5,61571647.0,United Kingdom,32415.155306792425,35008.36773133582,,1.4191
UK,2009,1738066.5,62042343.0,United Kingdom,28014.1983032459,30255.334167505574,,1.3144
UK,2010,1872175.5,62510197.0,United Kingdom,29949.92161038942,32345.915339220577,,1.3295
UK,2011,1912869.3,63022532.0,United Kingdom,30352.149291621605,32780.321234951334,,1.2828
UK,2012,2111028.9,63495088.0,United Kingdom,33247.12141512427,35906.89112833421,,1.3505
UK,2013,2096338.0,63905342.0,United Kingdom,32803.79909397872,35428.103021497016,,1.1646
