dataset,job_title,role_normalized,seniority,salary_usd,country,country_name,year_x,source,country_eurostat,year_int,country_code,year_y,gdp_per_capita_usd,ppp_rate,salary_ppp_usd
LinkedIn,business intelligence supervisor,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,director of partnership distribution analytics,Data General,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,lead data scientist,Data Scientist,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,it sr data engineer delivery,Data Engineer,Senior,125600.0,US,United States,2024,,US,2024,,,,,
LinkedIn,lead data scientist,Data Scientist,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,master data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data scientist,Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data scientist,Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data scientist,Data Scientist,Senior,132500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data scientist,Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data scientist,Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence developer,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,databricks data architect,Data Architect,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business analyst (salesforce analytics),Other Data,,,US,United States,2024,,US,2024,,,,,
LinkedIn,sr data analyst,Data Analyst,Senior,95000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,lead data analyst,Data Analyst,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,mdm data architect,Data Architect,,,IN,India,2024,,IN,2024,,,,,
LinkedIn,sr manager analytics and compensation,Data General,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"data analyst ii (w2 role, only for locals to ca)",Data Analyst,Mid,,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning team lead - artificial intelligence,ML Engineer,Lead,300000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analytics and underwriting intern - summer 2024,Data Analyst,Intern,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,175000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst (junior),Data Analyst,Junior,70000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,online data analyst | work from home,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analytics consultant / / analytics - data contractor,Data Analyst,,158080.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior machine learning engineer,ML Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,azure lead data engineer,Data Engineer,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,azure data architect,Data Architect,,202500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,junior data analyst,Data Analyst,Junior,77500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence manager (remote),BI Analyst,Manager,110000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,master data analyst,Data Analyst,,89440.0,US,United States,2024,,US,2024,,,,,
LinkedIn,sap data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence lead,BI Analyst,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,junior data scientist,Data Scientist,Junior,,US,United States,2024,,US,2024,,,,,
LinkedIn,business data analyst - loans,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"sr director, global people services & analytics",Data General,Director,318000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,lead machine learning engineer,ML Engineer,Lead,200000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"gas processing ai engineer-relocate to saudi arabia, permanent expat family relocation package",AI Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,it data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,lead marketing data analyst,Data Analyst,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,"devops big data architect remote(spark, python, snowflake)/oaklnad, ca",Data Architect,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,,IN,India,2024,,IN,2024,,,,,
LinkedIn,marketing analytics specialist,Marketing Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,azure data architect - remote_fulltime,Data Architect,,140000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,225000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,225000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,energy policy & data analyst,Data Analyst,,100000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior data engineer, databricks",Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning engineer,ML Engineer,,225000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analytics manager,Data Analyst,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst: 24-00481,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,adobe data engineer || remote,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"data scientist iii, innovation",Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,ml engineer-remote,ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"sap data analyst, mn/remote - direct client",Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence engineer,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,director of analytics,Data Analyst,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer / power bi developer,Data Engineer,,145600.0,US,United States,2024,,US,2024,,,,,
LinkedIn,adobe customer journey analytics (cja) strategist,Data General,,192500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,adobe analytics consultant,Data General,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business director of advanced analytics,Data General,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst or data product manager (native us citizens only),Data Analyst,Manager,119600.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business director of advanced analytics,Data General,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,lead data engineer,Data Engineer,Lead,156000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,156000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence specialist,BI Analyst,,100000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior machine learning engineer,ML Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,meteorological data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior machine learning engineer,ML Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,85280.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"data scientist, product analytics",Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data architect,Data Architect,,155000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior analytics engineer,Data Analyst,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior business intelligence engineer,BI Analyst,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineering lead (permanent direct hire),Data Engineer,Lead,174350.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data architect ii,Data Architect,Mid,,US,United States,2024,,US,2024,,,,,
LinkedIn,marketing business intelligence manager,BI Analyst,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence analys,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,principal data scientist,Data Scientist,Principal,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior healthcare data analyst,Data Analyst,Senior,91100.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior machine learning scientist,ML Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,223600.0,US,United States,2024,,US,2024,,,,,
LinkedIn,military fellowship - data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst | power bi (remote),Data Analyst,,125050.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst (contract),Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior partnership analytics analyst,Data General,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,marketing business intelligence manager,BI Analyst,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,marketing business intelligence manager,BI Analyst,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,marketing business intelligence manager,BI Analyst,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,w2 only oracle business intelligence cloud connector,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,70000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,manager of media analytics,Data General,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning software engineer,ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,sr data engineer,Data Engineer,Senior,151873.5,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence analyst,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior software engineer, machine learning",ML Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,179920.0,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning engineer i,ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior business analytics & reporting analyst--operations,Supply Chain Analyst,Senior,81187.12,US,United States,2024,,US,2024,,,,,
LinkedIn,senior business analytics & reporting analyst--technology,Data General,Senior,81187.12,US,United States,2024,,US,2024,,,,,
LinkedIn,"manager, people analytics",Data General,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst ii - staff credentialing,Data Analyst,Staff,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,sr director - consulting & analytics - nationals segment,Data General,Director,237275.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior manager risk practice, credit risk - visa consulting and analytics",Data General,Manager,159125.0,US,United States,2024,,US,2024,,,,,
LinkedIn,sr director - consulting & analytics - nationals segment,Data General,Director,237275.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior business intelligence developer,BI Analyst,Senior,137280.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"staff engineer, machine learning",ML Engineer,Staff,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data analyst,Data Analyst,Senior,130000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,119550.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"data scientist, marketing",Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business analytics manager,Data Analyst,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior manager aml analytics and insights,Data General,Manager,160992.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior manager aml advanced analytics,Data General,Manager,160992.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer ii,Data Engineer,Mid,135200.0,US,United States,2024,,US,2024,,,,,
LinkedIn,financial business intelligence developer,BI Analyst,,95000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineering lead,Data Engineer,Lead,174000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,manager space and assortment analytics,Data General,Manager,50000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,principal data scientist (credit risk & decision science),Data Scientist,Principal,163900.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior business intelligence developer,BI Analyst,Senior,137280.0,US,United States,2024,,US,2024,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,79833.0,DE,Germany,2020,Kaggle DS Salaries,DE,2020,DE,2020.0,44810.9292190237,1.3214,60415.46844256092
Kaggle DS,Machine Learning Scientist,ML Engineer,Senior,260000.0,JP,Japan,2020,Kaggle DS Salaries,OTHER,2020,,,,,
Kaggle DS,Big Data Engineer,Data Engineer,Senior,109024.0,GB,United Kingdom,2020,Kaggle DS Salaries,UK,2020,,,,,
Kaggle DS,Product Data Analyst,Data Analyst,Mid,20000.0,HN,HN,2020,Kaggle DS Salaries,OTHER,2020,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Senior,150000.0,US,United States,2020,Kaggle DS Salaries,US,2020,,,,,
Kaggle DS,Data Analyst,Data Analyst,Entry,72000.0,US,United States,2020,Kaggle DS Salaries,US,2020,,,,,
Kaggle DS,Lead Data Scientist,Data Scientist,Senior,190000.0,US,United States,2020,Kaggle DS Salaries,US,2020,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,35735.0,HU,Hungary,2020,Kaggle DS Salaries,HU,2020,HU,2020.0,15488.186236141524,0.4567,78246.11342237792
Kaggle DS,Business Data Analyst,Data Analyst,Mid,135000.0,US,United States,2020,Kaggle DS Salaries,US,2020,,,,,
Kaggle DS,Lead Data Engineer,Data Engineer,Senior,125000.0,NZ,New Zealand,2020,Kaggle DS Salaries,OTHER,2020,,,,,
Kaggle DS,Data Scientist,Data Scientist,Entry,51321.0,FR,France,2020,Kaggle DS Salaries,FR,2020,FR,2020.0,37106.9040861595,1.0943,46898.47391026226
Kaggle DS,Data Scientist,Data Scientist,Mid,40481.0,IN,India,2020,Kaggle DS Salaries,IN,2020,,,,,
Kaggle DS,Data Scientist,Data Scientist,Entry,39916.0,FR,France,2020,Kaggle DS Salaries,FR,2020,FR,2020.0,37106.9040861595,1.0943,36476.286210362785
Kaggle DS,Lead Data Analyst,Data Analyst,Mid,87000.0,US,United States,2020,Kaggle DS Salaries,US,2020,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,85000.0,US,United States,2020,Kaggle DS Salaries,US,2020,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,8000.0,PK,Pakistan,2020,Kaggle DS Salaries,OTHER,2020,,,,,
Kaggle DS,Data Engineer,Data Engineer,Entry,41689.0,JP,Japan,2020,Kaggle DS Salaries,OTHER,2020,,,,,
Kaggle DS,Big Data Engineer,Data Engineer,Senior,114047.0,GB,United Kingdom,2020,Kaggle DS Salaries,UK,2020,,,,,
Kaggle DS,Data Science Consultant,Data Scientist,Entry,5707.0,IN,India,2020,Kaggle DS Salaries,IN,2020,,,,,
Kaggle DS,Lead Data Engineer,Data Engineer,Mid,56000.0,US,United States,2020,Kaggle DS Salaries,US,2020,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Mid,43331.0,CN,China,2020,Kaggle DS Salaries,OTHER,2020,,,,,
Kaggle DS,Product Data Analyst,Data Analyst,Mid,6072.0,IN,India,2020,Kaggle DS Salaries,IN,2020,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,47899.0,GR,Greece,2020,Kaggle DS Salaries,GR,2020,,,,,
Kaggle DS,BI Data Analyst,Data Analyst,Mid,98000.0,US,United States,2020,Kaggle DS Salaries,US,2020,,,,,
Kaggle DS,Lead Data Scientist,Data Scientist,Mid,115000.0,AE,UAE,2020,Kaggle DS Salaries,OTHER,2020,,,,,
Kaggle DS,Director of Data Science,Data Manager,Executive,325000.0,US,United States,2020,Kaggle DS Salaries,US,2020,,,,,
Kaggle DS,Research Scientist,Research Scientist,Entry,42000.0,NL,Netherlands,2020,Kaggle DS Salaries,NL,2020,NL,2020.0,50654.93231829688,1.4938,28116.213683223992
Kaggle DS,Data Engineer,Data Engineer,Senior,33511.0,MX,Mexico,2020,Kaggle DS Salaries,OTHER,2020,,,,,
Kaggle DS,Business Data Analyst,Data Analyst,Entry,100000.0,US,United States,2020,Kaggle DS Salaries,US,2020,,,,,
Kaggle DS,Machine Learning Manager,ML Engineer,Senior,117104.0,CA,Canada,2020,Kaggle DS Salaries,CA,2020,,,,,
Kaggle DS,Data Engineering Manager,Data Engineer,Mid,59303.0,DE,Germany,2020,Kaggle DS Salaries,DE,2020,DE,2020.0,44810.9292190237,1.3214,44878.916300893
Kaggle DS,Big Data Engineer,Data Engineer,Entry,70000.0,US,United States,2020,Kaggle DS Salaries,US,2020,,,,,
